x,y,pmi,count
scurvy,knave,2.2552769772714227,7
peto,bardolph,2.2505400214512026,6
bardolph,peto,2.2505400214512026,6
wings,swift,2.2441998434201835,6
swift,wings,2.2441998434201835,6
host,jesu,2.2427603055036456,5
jesu,host,2.2427603055036456,5
er,ne,2.240446056391175,214
ne,er,2.240446056391175,214
bright,shine,2.2397595151096388,5
shine,bright,2.2397595151096388,5
pay,debt,2.2395330251530567,9
debt,pay,2.2395330251530567,9
knee,bow,2.238305565034191,7
bow,knee,2.238305565034191,7
luciana,adriana,2.233434112266398,8
adriana,luciana,2.233434112266398,8
messengers,soldiers,2.23295484665009,11
soldiers,messengers,2.23295484665009,11
thousand,ducats,2.2318395227849592,25
ducats,thousand,2.2318395227849592,25
lepidus,octavius,2.2270344796540837,5
octavius,lepidus,2.2270344796540837,5
tribunes,senators,2.226484809308712,6
senators,tribunes,2.226484809308712,6
cup,wine,2.2230922939000215,6
wine,cup,2.2230922939000215,6
strikes,clock,2.2218948400016725,6
clock,strikes,2.2218948400016725,6
fool,nuncle,2.220720390233078,11
nuncle,fool,2.220720390233078,11
simple,fee,2.2186457389477954,6
fee,simple,2.2186457389477954,6
woo,wed,2.2171162659642527,5
wed,woo,2.2171162659642527,5
isidore,servant,2.216858294776446,5
servant,isidore,2.216858294776446,5
rousillon,countess,2.2142869759453885,5
countess,rousillon,2.2142869759453885,5
scene,ix,2.2140306794009756,6
ix,scene,2.2140306794009756,6
hundred,marks,2.2098869207980303,6
marks,hundred,2.2098869207980303,6
pay,tribute,2.2095698017756136,5
tribute,pay,2.2095698017756136,5
cade,jack,2.207198761408198,12
jack,cade,2.207198761408198,12
appear,likeness,2.206411282530784,5
likeness,appear,2.206411282530784,5
baptista,padua,2.205692549256435,7
padua,baptista,2.205692549256435,7
achilles,patroclus,2.2056252289552845,16
patroclus,achilles,2.2056252289552845,16
scene,iii,2.2049510215490575,142
iii,scene,2.2049510215490575,142
benedick,leonato,2.2049451314526025,6
leonato,benedick,2.2049451314526025,6
belarius,guiderius,2.204875438042856,9
guiderius,belarius,2.204875438042856,9
palace,sicilia,2.20431829302494,6
sicilia,palace,2.20431829302494,6
scene,ii,2.2036279190012085,165
ii,scene,2.2036279190012085,165
wear,garland,2.202651133657477,7
garland,wear,2.202651133657477,7
bene,beatrice,2.200444434258767,11
beatrice,bene,2.200444434258767,11
marcius,lartius,2.1988459363838406,8
lartius,marcius,2.1988459363838406,8
red,numb,2.1981815112023235,5
numb,red,2.1981815112023235,5
gremio,signior,2.1960939711193697,17
signior,gremio,2.1960939711193697,17
scene,v,2.1959324573081798,94
v,scene,2.1959324573081798,94
murd,red,2.1951760010625985,12
red,murd,2.1951760010625985,12
harry,hereford,2.194410004364691,6
hereford,harry,2.194410004364691,6
hind,red,2.1930418715499127,7
red,hind,2.1930418715499127,7
scene,vii,2.1917542846898237,19
vii,scene,2.1917542846898237,19
peep,through,2.1896546961372767,7
through,peep,2.1896546961372767,7
longaville,dumain,2.1892367518890827,6
dumain,longaville,2.1892367518890827,6
white,hairs,2.1879278768367705,6
hairs,white,2.1879278768367705,6
sums,gold,2.1874455952970324,5
gold,sums,2.1874455952970324,5
pompey,menas,2.1874455952970324,15
menas,pompey,2.1874455952970324,15
act,v,2.1852631234676876,51
v,act,2.1852631234676876,51
captain,gower,2.183875332825574,12
gower,captain,2.183875332825574,12
befall,n,2.1838113106419383,7
n,befall,2.1838113106419383,7
varro,servant,2.1836173616377668,22
servant,varro,2.1836173616377668,22
gates,shut,2.1818631540202884,8
shut,gates,2.1818631540202884,8
sun,beams,2.1811944941778023,8
beams,sun,2.1811944941778023,8
chop,off,2.180749292209647,6
off,chop,2.180749292209647,6
scene,iv,2.1804633317547073,112
iv,scene,2.1804633317547073,112
suff,red,2.180452744241892,6
red,suff,2.180452744241892,6
palace,london,2.17838255893054,30
london,palace,2.17838255893054,30
adam,orlando,2.1772040114449975,9
orlando,adam,2.1772040114449975,9
harry,percy,2.1754872516611266,13
percy,harry,2.1754872516611266,13
milk,white,2.1736874377221604,6
white,milk,2.1736874377221604,6
ulysses,nestor,2.1726379942427507,10
nestor,ulysses,2.1726379942427507,10
launcelot,jessica,2.1717460197287473,6
jessica,launcelot,2.1717460197287473,6
hundred,pound,2.1706336216503566,8
pound,hundred,2.1706336216503566,8
er,whe,2.169235081773722,9
whe,er,2.169235081773722,9
scene,vi,2.1666060294728378,26
vi,scene,2.1666060294728378,26
lucentio,tranio,2.166463921173268,23
tranio,lucentio,2.166463921173268,23
cuts,off,2.164955025026415,9
off,cuts,2.164955025026415,9
michael,cassio,2.1648040779896327,8
cassio,michael,2.1648040779896327,8
caesar,julius,2.1645284229617157,14
julius,caesar,2.1645284229617157,14
lion,roar,2.164161154879022,6
roar,lion,2.164161154879022,6
earl,surrey,2.1615989381144214,10
surrey,earl,2.1615989381144214,10
days,nights,2.161088303744126,10
nights,days,2.161088303744126,10
play,orator,2.160012265486653,5
orator,play,2.160012265486653,5
sound,sennet,2.158544099151561,5
sennet,sound,2.158544099151561,5
r,flow,2.1584877302136007,8
flow,r,2.1584877302136007,8
suff,ring,2.157361885171167,6
wond,ring,2.157361885171167,6
ring,suff,2.157361885171167,6
ring,wond,2.157361885171167,6
page,mrs,2.1543293197850124,115
mrs,page,2.1543293197850124,115
point,rapier,2.154057546007744,5
rapier,point,2.154057546007744,5
kneel,feet,2.149506431194311,5
feet,kneel,2.149506431194311,5
gate,knock,2.1479999299368195,6
knock,gate,2.1479999299368195,6
host,garter,2.1458502924955893,8
garter,host,2.1458502924955893,8
shed,tear,2.144565598815641,5
tear,shed,2.144565598815641,5
friar,cell,2.1436204526713283,9
cell,friar,2.1436204526713283,9
madam,doct,2.1430398449887242,5
doct,madam,2.1430398449887242,5
hero,leonato,2.1426532039821917,9
leonato,hero,2.1426532039821917,9
bedford,exeter,2.1419894679306744,6
exeter,bedford,2.1419894679306744,6
earth,centre,2.1403285458723866,5
centre,earth,2.1403285458723866,5
flesh,pound,2.140004324519588,9
pound,flesh,2.140004324519588,9
knee,humbly,2.1393566070514223,5
humbly,knee,2.1393566070514223,5
soldiers,captains,2.1367753543893895,7
calf,moon,2.1367753543893895,5
moon,calf,2.1367753543893895,5
captains,soldiers,2.1367753543893895,7
ears,deaf,2.1361324312787784,5
deaf,ears,2.1361324312787784,5
castle,windsor,2.1361324312787784,5
windsor,castle,2.1361324312787784,5
rose,white,2.1335702145141777,12
white,rose,2.1335702145141777,12
signior,leonato,2.1322947525639355,10
leonato,signior,2.1322947525639355,10
banished,romeo,2.1305647043744527,6
romeo,banished,2.1305647043744527,6
le,de,2.128806424718114,7
de,le,2.128806424718114,7
five,hundred,2.12810510121988,18
hundred,five,2.12810510121988,18
cross,seas,2.1253458926086077,5
seas,cross,2.1253458926086077,5
prince,morocco,2.1243784538029495,11
morocco,prince,2.1243784538029495,11
place,market,2.1240075418363453,18
market,place,2.1240075418363453,18
flourish,trumpets,2.123351049332492,14
trumpets,flourish,2.123351049332492,14
stand,aloof,2.1230540958290227,13
aloof,stand,2.1230540958290227,13
france,princess,2.1222779807461754,107
princess,france,2.1222779807461754,107
decius,cassius,2.119359208118355,7
cassius,decius,2.119359208118355,7
black,blue,2.118403664318347,5
blue,black,2.118403664318347,5
scene,viii,2.1171206663929194,8
viii,scene,2.1171206663929194,8
palace,britain,2.1168645210113253,10
britain,palace,2.1168645210113253,10
commoner,second,2.1140568478172868,6
second,commoner,2.1140568478172868,6
near,plains,2.1135991335835578,5
plains,near,2.1135991335835578,5
end,latter,2.113366828425891,7
latter,end,2.113366828425891,7
year,pound,2.1132942585398666,6
pound,year,2.1132942585398666,6
andronicus,tamora,2.11304035939092,6
tamora,andronicus,2.11304035939092,6
enobarbus,agrippa,2.11238091544424,10
ben,tybalt,2.11238091544424,5
agrippa,enobarbus,2.11238091544424,10
tybalt,ben,2.11238091544424,5
cordelia,lear,2.1113936232004322,8
lear,cordelia,2.1113936232004322,8
woods,timon,2.1107619220244715,6
timon,woods,2.1107619220244715,6
arthur,hubert,2.1106356919750713,8
hubert,arthur,2.1106356919750713,8
pedro,benedick,2.108035118444546,12
benedick,pedro,2.108035118444546,12
luce,within,2.1069630780487287,9
within,luce,2.1069630780487287,9
past,cure,2.106851848830064,9
cure,past,2.106851848830064,9
cromwell,wolsey,2.106440548241829,5
wolsey,cromwell,2.106440548241829,5
rain,wind,2.105242218260376,14
wind,rain,2.105242218260376,14
portia,nerissa,2.1046727450013947,14
nerissa,portia,2.1046727450013947,14
humbly,thank,2.1045945007922104,20
thank,humbly,2.1045945007922104,20
drums,strike,2.1036069911367345,7
strike,drums,2.1036069911367345,7
cut,throat,2.103252320245726,10
throat,cut,2.103252320245726,10
red,rend,2.1012714981942673,9
rend,red,2.1012714981942673,9
claudio,barnardine,2.1007777011178703,5
barnardine,claudio,2.1007777011178703,5
street,venice,2.099853342169616,8
venice,street,2.099853342169616,8
sister,bona,2.096456327335228,5
bona,sister,2.096456327335228,5
within,knocking,2.0959277788093296,17
knocking,within,2.0959277788093296,17
ten,times,2.095730968617788,35
times,ten,2.095730968617788,35
hail,witch,2.0911557569817707,7
witch,hail,2.0911557569817707,7
hundred,crowns,2.0891605788231473,7
crowns,hundred,2.0891605788231473,7
eyes,sparkling,2.0890919427926757,6
sparkling,eyes,2.0890919427926757,6
day,raineth,2.0886117940628357,5
raineth,day,2.0886117940628357,5
edg,fiend,2.0885432447008587,7
fiend,edg,2.0885432447008587,7
cassius,titinius,2.087174524746954,9
titinius,cassius,2.087174524746954,9
tower,london,2.086935441623986,12
london,tower,2.086935441623986,12
palace,milan,2.084178439298409,7
milan,palace,2.084178439298409,7
lucentio,biondello,2.0841241558808137,10
biondello,lucentio,2.0841241558808137,10
exeunt,manent,2.083839279201591,5
manent,exeunt,2.083839279201591,5
er,e,2.0821303414769385,79
e,er,2.0821303414769385,79
nym,bardolph,2.081748001137021,12
bardolph,nym,2.081748001137021,12
beaufort,uncle,2.081661410670798,5
uncle,beaufort,2.081661410670798,5
doll,hostess,2.0791186405290065,6
hostess,doll,2.0791186405290065,6
three,witches,2.07849308121033,6
witches,three,2.07849308121033,6
thersites,patroclus,2.075223596645482,9
patroclus,thersites,2.075223596645482,9
caius,marcius,2.0733500547576247,19
marcius,caius,2.0733500547576247,19
captain,fluellen,2.0719015733816413,16
fluellen,captain,2.0719015733816413,16
ariel,prospero,2.0709790143902085,14
prospero,ariel,2.0709790143902085,14
stage,over,2.070518468767089,8
over,stage,2.070518468767089,8
brabantio,roderigo,2.069828564758776,5
camillo,florizel,2.069828564758776,8
florizel,camillo,2.069828564758776,8
roderigo,brabantio,2.069828564758776,5
thomas,norfolk,2.066395388920382,10
norfolk,thomas,2.066395388920382,10
street,london,2.0654844405383535,12
london,street,2.0654844405383535,12
tears,shed,2.063532347906423,15
shed,tears,2.063532347906423,15
bassanio,gratiano,2.063197985859763,13
gratiano,bassanio,2.063197985859763,13
pedro,leonato,2.0625369855994937,10
leonato,pedro,2.0625369855994937,10
doctor,caius,2.0620853012302263,15
neck,chain,2.0620853012302263,5
caius,doctor,2.0620853012302263,15
chain,neck,2.0620853012302263,5
polixenes,camillo,2.0620032272468194,11
camillo,polixenes,2.0620032272468194,11
sound,retreat,2.0616340861435045,6
retreat,sound,2.0616340861435045,6
shallow,davy,2.060643060031291,10
davy,shallow,2.060643060031291,10
oxford,somerset,2.0606205629719523,8
somerset,oxford,2.0606205629719523,8
loving,countrymen,2.059564513578197,5
countrymen,loving,2.059564513578197,5
shines,sun,2.058744557973197,7
sun,shines,2.058744557973197,7
don,armado,2.05789208055373,6
armado,don,2.05789208055373,6
baptista,gremio,2.055729658799045,11
gremio,baptista,2.055729658799045,11
aaron,chiron,2.054388968466553,5
chiron,aaron,2.054388968466553,5
hearted,hard,2.0528962417963013,7
hard,hearted,2.0528962417963013,7
devil,dam,2.0496251786704893,7
dam,devil,2.0496251786704893,7
macbeth,thane,2.049405893393473,8
thane,macbeth,2.049405893393473,8
slain,tybalt,2.048639265688838,8
tybalt,slain,2.048639265688838,8
letter,reading,2.047819377807227,8
reading,letter,2.047819377807227,8
souls,bodies,2.047699257634451,5
bodies,souls,2.047699257634451,5
shade,under,2.0471645801228324,8
under,shade,2.0471645801228324,8
head,eastcheap,2.046347468909253,8
eastcheap,head,2.046347468909253,8
pembroke,salisbury,2.0462749111475103,6
salisbury,pembroke,2.0462749111475103,6
empress,sons,2.044717844175745,8
sons,empress,2.044717844175745,8
perforce,force,2.042748741983131,5
force,perforce,2.042748741983131,5
whose,influence,2.041656248999214,6
influence,whose,2.041656248999214,6
thousand,crowns,2.0408673396416726,18
crowns,thousand,2.0408673396416726,18
toby,fabian,2.04036605153699,15
fabian,toby,2.04036605153699,15
hamlet,laertes,2.040079860764259,5
laertes,hamlet,2.040079860764259,5
queen,elizabeth,2.039616783321115,113
elizabeth,queen,2.039616783321115,113
act,iv,2.0393461665211396,45
iv,act,2.0393461665211396,45
romeo,tybalt,2.0387943310188072,9
tybalt,romeo,2.0387943310188072,9
petruchio,hortensio,2.038437913697282,24
hortensio,petruchio,2.038437913697282,24
dozen,half,2.035384739555879,7
half,dozen,2.035384739555879,7
lady,p,2.035066458499564,8
p,lady,2.035066458499564,8
years,seven,2.032358284925691,13
seven,years,2.032358284925691,13
mowbray,norfolk,2.0316332826611703,8
norfolk,mowbray,2.0316332826611703,8
st,mak,2.0307398345101153,21
st,gav,2.0307398345101153,14
st,cam,2.0307398345101153,29
st,com,2.0307398345101153,21
mak,st,2.0307398345101153,21
cam,st,2.0307398345101153,29
horatio,hamlet,2.0307398345101153,5
gav,st,2.0307398345101153,14
com,st,2.0307398345101153,21
hamlet,horatio,2.0307398345101153,5
andronicus,titus,2.0304168669322777,13
titus,andronicus,2.0304168669322777,13
lucentio,vincentio,2.029411822667212,6
vincentio,lucentio,2.029411822667212,6
baptista,signior,2.0288956938117453,15
signior,baptista,2.0288956938117453,15
shallow,robert,2.0276427999283655,10
robert,shallow,2.0276427999283655,10
lucentio,bianca,2.0268868476367086,14
bianca,lucentio,2.0268868476367086,14
caius,de,2.024071074198101,13
de,caius,2.024071074198101,13
brutus,volumnius,2.023409795833714,5
volumnius,brutus,2.023409795833714,5
officers,attendants,2.02328216484056,11
attendants,officers,2.02328216484056,11
sun,shine,2.0228320020825525,10
shine,sun,2.0228320020825525,10
open,gates,2.0215964550702457,15
gates,open,2.0215964550702457,15
lucetta,julia,2.0201366403112027,9
julia,lucetta,2.0201366403112027,9
chamber,council,2.01893143454569,6
council,chamber,2.01893143454569,6
fall,n,2.0179107654932826,53
n,fall,2.0179107654932826,53
sun,glorious,2.017503168577486,9
glorious,sun,2.017503168577486,9
caius,hugh,2.017503168577486,5
hugh,caius,2.017503168577486,5
cleopatra,iras,2.0162457366861446,11
iras,cleopatra,2.0162457366861446,11
john,fastolfe,2.015065587911288,5
fastolfe,john,2.015065587911288,5
window,silvia,2.013851909016415,6
silvia,window,2.013851909016415,6
years,thirty,2.0123194354871856,5
thirty,years,2.0123194354871856,5
flourish,drums,2.008631477905878,5
drums,flourish,2.008631477905878,5
prince,wales,2.0056292920123466,53
wales,prince,2.0056292920123466,53
thief,steal,2.0056083496861152,5
steal,thief,2.0056083496861152,5
niece,leon,2.0049971932507837,7
leon,niece,2.0049971932507837,7
malcolm,macduff,2.003867688109814,6
agamemnon,nestor,2.003867688109814,6
nestor,agamemnon,2.003867688109814,6
macduff,malcolm,2.003867688109814,6
gold,pearl,2.0029211687044883,5
pearl,gold,2.0029211687044883,5
tears,salt,2.002094653060585,12
salt,tears,2.002094653060585,12
shylock,ducats,1.999233703565498,5
ducats,shylock,1.999233703565498,5
varro,claudio,1.9981153592207228,6
claudio,varro,1.9981153592207228,6
lorenzo,gratiano,1.9970961273943044,7
gratiano,lorenzo,1.9970961273943044,7
house,belmont,1.9968185697176346,8
belmont,house,1.9968185697176346,8
act,scene,1.9956241761956366,228
scene,act,1.9956241761956366,228
diomedes,nestor,1.9952675163478966,5
nestor,diomedes,1.9952675163478966,5
end,rope,1.993567731470002,5
rope,end,1.993567731470002,5
antony,euphronius,1.993567731470002,5
euphronius,antony,1.993567731470002,5
st,tak,1.9929512736207156,11
tak,st,1.9929512736207156,11
master,gunner,1.9922588028677306,5
gunner,master,1.9922588028677306,5
cell,prospero,1.9917977683425838,5
prospero,cell,1.9917977683425838,5
henry,fifth,1.9909628250685825,17
fifth,henry,1.9909628250685825,17
cur,ajax,1.9906473187111513,5
ajax,cur,1.9906473187111513,5
melancholy,jaques,1.9901879908186215,5
jaques,melancholy,1.9901879908186215,5
third,outlaw,1.98982743082954,7
outlaw,third,1.98982743082954,7
shylock,bond,1.9896090552212164,7
bond,shylock,1.9896090552212164,7
kate,petruchio,1.9890779415301991,19
petruchio,kate,1.9890779415301991,19
thurio,silvia,1.9865023012416585,8
silvia,thurio,1.9865023012416585,8
bedford,talbot,1.9853184852060843,7
talbot,bedford,1.9853184852060843,7
thousand,pound,1.9851671894435707,15
pound,thousand,1.9851671894435707,15
john,colville,1.9851023645338446,7
colville,john,1.9851023645338446,7
down,stairs,1.9831298386459155,5
stairs,down,1.9831298386459155,5
asleep,fast,1.982785834483745,7
fast,asleep,1.982785834483745,7
ear,whisper,1.982678389039876,6
whisper,ear,1.982678389039876,6
miranda,prospero,1.9808023840411206,8
prospero,miranda,1.9808023840411206,8
senior,duke,1.9785511811111292,35
duke,senior,1.9785511811111292,35
high,arrest,1.9770745115218775,6
arrest,high,1.9770745115218775,6
launcelot,jew,1.9769260601507848,5
jew,launcelot,1.9769260601507848,5
foul,fiend,1.9758389645095704,12
fiend,foul,1.9758389645095704,12
sound,parley,1.9744839104246044,6
sound,trumpet,1.9744839104246044,16
trumpet,sound,1.9744839104246044,16
parley,sound,1.9744839104246044,6
pale,fac,1.9736729027530628,5
fac,pale,1.9736729027530628,5
third,citizen,1.9735139830920645,38
citizen,third,1.9735139830920645,38
thousand,marks,1.973267966143863,10
marks,thousand,1.973267966143863,10
parolles,monsieur,1.9725816638031517,6
monsieur,parolles,1.9725816638031517,6
nym,pistol,1.9709722961960352,9
pistol,nym,1.9709722961960352,9
macbeth,cawdor,1.9702246473458485,5
cawdor,macbeth,1.9702246473458485,5
earl,edmund,1.9697134118755084,9
edmund,earl,1.9697134118755084,9
thrice,twice,1.968692742823101,5
twice,thrice,1.968692742823101,5
